dteday,season,yr,mnth,holiday,weekday,workingday,casual,registered,cnt
2012-05-11,2,2012,5,0,5,1,1319,5711,7030
2012-05-12,2,2012,5,0,6,0,2622,4807,7429
2012-05-13,2,2012,5,0,0,0,2172,3946,6118
2012-05-14,2,2012,5,0,1,1,342,2501,2843
2012-05-15,2,2012,5,0,2,1,625,4490,5115
2012-05-16,2,2012,5,0,3,1,991,6433,7424
2012-05-17,2,2012,5,0,4,1,1242,6142,7384
2012-05-18,2,2012,5,0,5,1,1521,6118,7639
2012-05-19,2,2012,5,0,6,0,3410,4884,8294
2012-05-20,2,2012,5,0,0,0,2704,4425,7129
2012-05-21,2,2012,5,0,1,1,630,3729,4359
2012-05-22,2,2012,5,0,2,1,819,5254,6073
2012-05-23,2,2012,5,0,3,1,766,4494,5260
2012-05-24,2,2012,5,0,4,1,1059,5711,6770
2012-05-25,2,2012,5,0,5,1,1417,5317,6734
2012-05-26,2,2012,5,0,6,0,2855,3681,6536
2012-05-27,2,2012,5,0,0,0,3283,3308,6591
2012-05-28,2,2012,5,1,1,0,2557,3486,6043
2012-05-29,2,2012,5,0,2,1,880,4863,5743
2012-05-30,2,2012,5,0,3,1,745,6110,6855
2012-05-31,2,2012,5,0,4,1,1100,6238,7338
2012-06-01,2,2012,6,0,5,1,533,3594,4127
2012-06-02,2,2012,6,0,6,0,2795,5325,8120
2012-06-03,2,2012,6,0,0,0,2494,5147,7641
2012-06-04,2,2012,6,0,1,1,1071,5927,6998
2012-06-05,2,2012,6,0,2,1,968,6033,7001
2012-06-06,2,2012,6,0,3,1,1027,6028,7055
2012-06-07,2,2012,6,0,4,1,1038,6456,7494
2012-06-08,2,2012,6,0,5,1,1488,6248,7736
2012-06-09,2,2012,6,0,6,0,2708,4790,7498
2012-06-10,2,2012,6,0,0,0,2224,4374,6598
2012-06-11,2,2012,6,0,1,1,1017,5647,6664
2012-06-12,2,2012,6,0,2,1,477,4495,4972
2012-06-13,2,2012,6,0,3,1,1173,6248,7421
2012-06-14,2,2012,6,0,4,1,1180,6183,7363
2012-06-15,2,2012,6,0,5,1,1563,6102,7665
2012-06-16,2,2012,6,0,6,0,2963,4739,7702
2012-06-17,2,2012,6,0,0,0,2634,4344,6978
2012-06-18,2,2012,6,0,1,1,653,4446,5099
2012-06-19,2,2012,6,0,2,1,968,5857,6825
2012-06-20,2,2012,6,0,3,1,872,5339,6211
2012-06-21,3,2012,6,0,4,1,778,5127,5905
2012-06-22,3,2012,6,0,5,1,964,4859,5823
2012-06-23,3,2012,6,0,6,0,2657,4801,7458
2012-06-24,3,2012,6,0,0,0,2551,4340,6891
2012-06-25,3,2012,6,0,1,1,1139,5640,6779
2012-06-26,3,2012,6,0,2,1,1077,6365,7442
2012-06-27,3,2012,6,0,3,1,1077,6258,7335
2012-06-28,3,2012,6,0,4,1,921,5958,6879
2012-06-29,3,2012,6,0,5,1,829,4634,5463
2012-06-30,3,2012,6,0,6,0,1455,4232,5687
2012-07-01,3,2012,7,0,0,0,1421,4110,5531
2012-07-02,3,2012,7,0,1,1,904,5323,6227
2012-07-03,3,2012,7,0,2,1,1052,5608,6660
2012-07-04,3,2012,7,1,3,0,2562,4841,7403
2012-07-05,3,2012,7,0,4,1,1405,4836,6241
2012-07-06,3,2012,7,0,5,1,1366,4841,6207
2012-07-07,3,2012,7,0,6,0,1448,3392,4840
2012-07-08,3,2012,7,0,0,0,1203,3469,4672
2012-07-09,3,2012,7,0,1,1,998,5571,6569
2012-07-10,3,2012,7,0,2,1,954,5336,6290
2012-07-11,3,2012,7,0,3,1,975,6289,7264
2012-07-12,3,2012,7,0,4,1,1032,6414,7446
2012-07-13,3,2012,7,0,5,1,1511,5988,7499
2012-07-14,3,2012,7,0,6,0,2355,4614,6969
2012-07-15,3,2012,7,0,0,0,1920,4111,6031
2012-07-16,3,2012,7,0,1,1,1088,5742,6830
2012-07-17,3,2012,7,0,2,1,921,5865,6786
2012-07-18,3,2012,7,0,3,1,799,4914,5713
2012-07-19,3,2012,7,0,4,1,888,5703,6591
2012-07-20,3,2012,7,0,5,1,747,5123,5870
2012-07-21,3,2012,7,0,6,0,1264,3195,4459
2012-07-22,3,2012,7,0,0,0,2544,4866,7410
2012-07-23,3,2012,7,0,1,1,1135,5831,6966
2012-07-24,3,2012,7,0,2,1,1140,6452,7592
2012-07-25,3,2012,7,0,3,1,1383,6790,8173
2012-07-26,3,2012,7,0,4,1,1036,5825,6861
2012-07-27,3,2012,7,0,5,1,1259,5645,6904
2012-07-28,3,2012,7,0,6,0,2234,4451,6685
2012-07-29,3,2012,7,0,0,0,2153,4444,6597
2012-07-30,3,2012,7,0,1,1,1040,6065,7105
2012-07-31,3,2012,7,0,2,1,968,6248,7216
2012-08-01,3,2012,8,0,3,1,1074,6506,7580
2012-08-02,3,2012,8,0,4,1,983,6278,7261
2012-08-03,3,2012,8,0,5,1,1328,5847,7175
2012-08-04,3,2012,8,0,6,0,2345,4479,6824
2012-08-05,3,2012,8,0,0,0,1707,3757,5464
2012-08-06,3,2012,8,0,1,1,1233,5780,7013
2012-08-07,3,2012,8,0,2,1,1278,5995,7273
2012-08-08,3,2012,8,0,3,1,1263,6271,7534
2012-08-09,3,2012,8,0,4,1,1196,6090,7286
2012-08-10,3,2012,8,0,5,1,1065,4721,5786
2012-08-11,3,2012,8,0,6,0,2247,4052,6299
2012-08-12,3,2012,8,0,0,0,2182,4362,6544
2012-08-13,3,2012,8,0,1,1,1207,5676,6883
2012-08-14,3,2012,8,0,2,1,1128,5656,6784
2012-08-15,3,2012,8,0,3,1,1198,6149,7347
2012-08-16,3,2012,8,0,4,1,1338,6267,7605
2012-08-17,3,2012,8,0,5,1,1483,5665,7148
2012-08-18,3,2012,8,0,6,0,2827,5038,7865
2012-08-19,3,2012,8,0,0,0,1208,3341,4549
2012-08-20,3,2012,8,0,1,1,1026,5504,6530
2012-08-21,3,2012,8,0,2,1,1081,5925,7006
2012-08-22,3,2012,8,0,3,1,1094,6281,7375
2012-08-23,3,2012,8,0,4,1,1363,6402,7765
2012-08-24,3,2012,8,0,5,1,1325,6257,7582
2012-08-25,3,2012,8,0,6,0,1829,4224,6053
2012-08-26,3,2012,8,0,0,0,1483,3772,5255
2012-08-27,3,2012,8,0,1,1,989,5928,6917
2012-08-28,3,2012,8,0,2,1,935,6105,7040
2012-08-29,3,2012,8,0,3,1,1177,6520,7697
2012-08-30,3,2012,8,0,4,1,1172,6541,7713
2012-08-31,3,2012,8,0,5,1,1433,5917,7350
2012-09-01,3,2012,9,0,6,0,2352,3788,6140
2012-09-02,3,2012,9,0,0,0,2613,3197,5810
2012-09-03,3,2012,9,1,1,0,1965,4069,6034
2012-09-04,3,2012,9,0,2,1,867,5997,6864
2012-09-05,3,2012,9,0,3,1,832,6280,7112
2012-09-06,3,2012,9,0,4,1,611,5592,6203
2012-09-07,3,2012,9,0,5,1,1045,6459,7504
2012-09-08,3,2012,9,0,6,0,1557,4419,5976
2012-09-09,3,2012,9,0,0,0,2570,5657,8227
2012-09-10,3,2012,9,0,1,1,1118,6407,7525
2012-09-11,3,2012,9,0,2,1,1070,6697,7767
2012-09-12,3,2012,9,0,3,1,1050,6820,7870
2012-09-13,3,2012,9,0,4,1,1054,6750,7804
2012-09-14,3,2012,9,0,5,1,1379,6630,8009
2012-09-15,3,2012,9,0,6,0,3160,5554,8714
2012-09-16,3,2012,9,0,0,0,2166,5167,7333
2012-09-17,3,2012,9,0,1,1,1022,5847,6869
2012-09-18,3,2012,9,0,2,1,371,3702,4073
2012-09-19,3,2012,9,0,3,1,788,6803,7591
2012-09-20,3,2012,9,0,4,1,939,6781,7720
2012-09-21,3,2012,9,0,5,1,1250,6917,8167
2012-09-22,3,2012,9,0,6,0,2512,5883,8395
2012-09-23,4,2012,9,0,0,0,2454,5453,7907
2012-09-24,4,2012,9,0,1,1,1001,6435,7436
2012-09-25,4,2012,9,0,2,1,845,6693,7538
2012-09-26,4,2012,9,0,3,1,787,6946,7733
2012-09-27,4,2012,9,0,4,1,751,6642,7393
2012-09-28,4,2012,9,0,5,1,1045,6370,7415
2012-09-29,4,2012,9,0,6,0,2589,5966,8555
2012-09-30,4,2012,9,0,0,0,2015,4874,6889
2012-10-01,4,2012,10,0,1,1,763,6015,6778
2012-10-02,4,2012,10,0,2,1,315,4324,4639
2012-10-03,4,2012,10,0,3,1,728,6844,7572
2012-10-04,4,2012,10,0,4,1,891,6437,7328
2012-10-05,4,2012,10,0,5,1,1516,6640,8156
2012-10-06,4,2012,10,0,6,0,3031,4934,7965
2012-10-07,4,2012,10,0,0,0,781,2729,3510
2012-10-08,4,2012,10,1,1,0,874,4604,5478
2012-10-09,4,2012,10,0,2,1,601,5791,6392
2012-10-10,4,2012,10,0,3,1,780,6911,7691
2012-10-11,4,2012,10,0,4,1,834,6736,7570
2012-10-12,4,2012,10,0,5,1,1060,6222,7282
2012-10-13,4,2012,10,0,6,0,2252,4857,7109
2012-10-14,4,2012,10,0,0,0,2080,4559,6639
2012-10-15,4,2012,10,0,1,1,760,5115,5875
2012-10-16,4,2012,10,0,2,1,922,6612,7534
2012-10-17,4,2012,10,0,3,1,979,6482,7461
2012-10-18,4,2012,10,0,4,1,1008,6501,7509
2012-10-19,4,2012,10,0,5,1,753,4671,5424
2012-10-20,4,2012,10,0,6,0,2806,5284,8090
2012-10-21,4,2012,10,0,0,0,2132,4692,6824
2012-10-22,4,2012,10,0,1,1,830,6228,7058
2012-10-23,4,2012,10,0,2,1,841,6625,7466
2012-10-24,4,2012,10,0,3,1,795,6898,7693
2012-10-25,4,2012,10,0,4,1,875,6484,7359
2012-10-26,4,2012,10,0,5,1,1182,6262,7444
2012-10-27,4,2012,10,0,6,0,2643,5209,7852
2012-10-28,4,2012,10,0,0,0,998,3461,4459
2012-10-29,4,2012,10,0,1,1,2,20,22
2012-10-30,4,2012,10,0,2,1,87,1009,1096
2012-10-31,4,2012,10,0,3,1,419,5147,5566
2012-11-01,4,2012,11,0,4,1,466,5520,5986
2012-11-02,4,2012,11,0,5,1,618,5229,5847
2012-11-03,4,2012,11,0,6,0,1029,4109,5138
2012-11-04,4,2012,11,0,0,0,1201,3906,5107
2012-11-05,4,2012,11,0,1,1,378,4881,5259
2012-11-06,4,2012,11,0,2,1,466,5220,5686
2012-11-07,4,2012,11,0,3,1,326,4709,5035
2012-11-08,4,2012,11,0,4,1,340,4975,5315
2012-11-09,4,2012,11,0,5,1,709,5283,5992
2012-11-10,4,2012,11,0,6,0,2090,4446,6536
2012-11-11,4,2012,11,0,0,0,2290,4562,6852
2012-11-12,4,2012,11,1,1,0,1097,5172,6269
2012-11-13,4,2012,11,0,2,1,327,3767,4094
2012-11-14,4,2012,11,0,3,1,373,5122,5495
2012-11-15,4,2012,11,0,4,1,320,5125,5445
2012-11-16,4,2012,11,0,5,1,484,5214,5698
2012-11-17,4,2012,11,0,6,0,1313,4316,5629
2012-11-18,4,2012,11,0,0,0,922,3747,4669
2012-11-19,4,2012,11,0,1,1,449,5050,5499
2012-11-20,4,2012,11,0,2,1,534,5100,5634
2012-11-21,4,2012,11,0,3,1,615,4531,5146
2012-11-22,4,2012,11,1,4,0,955,1470,2425
2012-11-23,4,2012,11,0,5,1,1603,2307,3910
2012-11-24,4,2012,11,0,6,0,532,1745,2277
2012-11-25,4,2012,11,0,0,0,309,2115,2424
2012-11-26,4,2012,11,0,1,1,337,4750,5087
2012-11-27,4,2012,11,0,2,1,123,3836,3959
2012-11-28,4,2012,11,0,3,1,198,5062,5260
2012-11-29,4,2012,11,0,4,1,243,5080,5323
2012-11-30,4,2012,11,0,5,1,362,5306,5668
2012-12-01,4,2012,12,0,6,0,951,4240,5191
2012-12-02,4,2012,12,0,0,0,892,3757,4649
2012-12-03,4,2012,12,0,1,1,555,5679,6234
2012-12-04,4,2012,12,0,2,1,551,6055,6606
2012-12-05,4,2012,12,0,3,1,331,5398,5729
2012-12-06,4,2012,12,0,4,1,340,5035,5375
2012-12-07,4,2012,12,0,5,1,349,4659,5008
2012-12-08,4,2012,12,0,6,0,1153,4429,5582
2012-12-09,4,2012,12,0,0,0,441,2787,3228
2012-12-10,4,2012,12,0,1,1,329,4841,5170
2012-12-11,4,2012,12,0,2,1,282,5219,5501
2012-12-12,4,2012,12,0,3,1,310,5009,5319
2012-12-13,4,2012,12,0,4,1,425,5107,5532
2012-12-14,4,2012,12,0,5,1,429,5182,5611
2012-12-15,4,2012,12,0,6,0,767,4280,5047
2012-12-16,4,2012,12,0,0,0,538,3248,3786
2012-12-17,4,2012,12,0,1,1,212,4373,4585
2012-12-18,4,2012,12,0,2,1,433,5124,5557
2012-12-19,4,2012,12,0,3,1,333,4934,5267
2012-12-20,4,2012,12,0,4,1,314,3814,4128
2012-12-21,1,2012,12,0,5,1,221,3402,3623
2012-12-22,1,2012,12,0,6,0,205,1544,1749
2012-12-23,1,2012,12,0,0,0,408,1379,1787
2012-12-24,1,2012,12,0,1,1,174,746,920
2012-12-25,1,2012,12,1,2,0,440,573,1013
2012-12-26,1,2012,12,0,3,1,9,432,441
2012-12-27,1,2012,12,0,4,1,247,1867,2114
2012-12-28,1,2012,12,0,5,1,644,2451,3095
2012-12-29,1,2012,12,0,6,0,159,1182,1341
2012-12-30,1,2012,12,0,0,0,364,1432,1796
2012-12-31,1,2012,12,0,1,1,439,2290,2729
2013-01-01,1,2013,1,1,1,0,421,1543,1964
2013-01-02,1,2013,1,0,2,1,284,3389,3673
2013-01-03,1,2013,1,0,3,1,297,3547,3844
2013-01-04,1,2013,1,0,4,1,297,3781,4078
2013-01-05,1,2013,1,0,5,1,509,3007,3516
2013-01-06,1,2013,1,0,6,0,585,3166,3751
2013-01-07,1,2013,1,0,0,0,332,4409,4741
2013-01-08,1,2013,1,0,1,1,442,4832,5274
2013-01-09,1,2013,1,0,2,1,356,4754,5110
2013-01-10,1,2013,1,0,3,1,359,5023,5382
2013-01-11,1,2013,1,0,4,1,254,3840,4094
2013-01-12,1,2013,1,0,5,1,1239,4334,5573
2013-01-13,1,2013,1,0,6,0,834,3280,4114
2013-01-14,1,2013,1,0,0,0,444,4579,5023
2013-01-15,1,2013,1,0,1,1,224,2673,2897
2013-01-16,1,2013,1,0,2,1,197,3280,3477
2013-01-17,1,2013,1,0,3,1,361,4408,4769
2013-01-18,1,2013,1,0,4,1,340,4132,4472
2013-01-19,1,2013,1,0,5,1,1199,3719,4918
2013-01-20,1,2013,1,0,6,0,1656,4043,5699
2013-01-21,1,2013,1,1,0,0,1026,3500,4526
2013-01-22,1,2013,1,0,1,1,89,2842,2931
2013-01-23,1,2013,1,0,2,1,69,3115,3184
2013-01-24,1,2013,1,0,3,1,20,2405,2425
2013-01-25,1,2013,1,0,4,1,44,2310,2354
2013-01-26,1,2013,1,0,5,1,179,2560,2739
2013-01-27,1,2013,1,0,6,0,263,2726,2989
2013-01-28,1,2013,1,0,0,0,65,2647,2712
2013-01-29,1,2013,1,0,1,1,321,5470,5791
2013-01-30,1,2013,1,0,2,1,182,4460,4642
2013-01-31,1,2013,1,0,3,1,120,4205,4325
2013-02-01,1,2013,2,0,4,1,84,3077,3161
2013-02-02,1,2013,2,0,5,1,233,2217,2450
2013-02-03,1,2013,2,0,6,0,185,2370,2555
2013-02-04,1,2013,2,0,0,0,122,3797,3919
2013-02-05,1,2013,2,0,1,1,151,4427,4578
2013-02-06,1,2013,2,0,2,1,179,4692,4871
2013-02-07,1,2013,2,0,3,1,175,4263,4438
2013-02-08,1,2013,2,0,4,1,146,3205,3351
2013-02-09,1,2013,2,0,5,1,424,3004,3428
2013-02-10,1,2013,2,0,6,0,501,3075,3576
2013-02-11,1,2013,2,0,0,0,151,4071,4222
2013-02-12,1,2013,2,0,1,1,281,5342,5623
2013-02-13,1,2013,2,0,2,1,171,3362,3533
2013-02-14,1,2013,2,0,3,1,355,4762,5117
2013-02-15,1,2013,2,0,4,1,683,4632,5315
2013-02-16,1,2013,2,0,5,1,679,2526,3205
2013-02-17,1,2013,2,0,6,0,483,2004,2487
2013-02-18,1,2013,2,1,0,0,534,2786,3320
2013-02-19,1,2013,2,0,1,1,163,3769,3932
2013-02-20,1,2013,2,0,2,1,190,4162,4352
2013-02-21,1,2013,2,0,3,1,187,3922,4109
2013-02-22,1,2013,2,0,4,1,123,3403,3526
2013-02-23,1,2013,2,0,5,1,211,2336,2547
2013-02-24,1,2013,2,0,6,0,846,3479,4325
2013-02-25,1,2013,2,0,0,0,331,4617,4948
2013-02-26,1,2013,2,0,1,1,149,2593,2742
2013-02-27,1,2013,2,0,2,1,363,5025,5388
2013-02-28,1,2013,2,0,3,1,296,4788,5084
2013-03-01,1,2013,3,0,4,1,329,4557,4886
2013-03-02,1,2013,3,0,5,1,674,3033,3707
2013-03-03,1,2013,3,0,6,0,475,2573,3048
2013-03-04,1,2013,3,0,0,0,311,4101,4412
2013-03-05,1,2013,3,0,1,1,444,4737,5181
2013-03-06,1,2013,3,0,2,1,79,1046,1125
2013-03-07,1,2013,3,0,3,1,315,4691,5006
2013-03-08,1,2013,3,0,4,1,410,4425,4835
2013-03-09,1,2013,3,0,5,1,2168,4600,6768
2013-03-10,1,2013,3,0,6,0,2328,4436,6764
2013-03-11,1,2013,3,0,0,0,1026,5013,6039
2013-03-12,1,2013,3,0,1,1,449,3796,4245
2013-03-13,1,2013,3,0,2,1,625,5068,5693
2013-03-14,1,2013,3,0,3,1,440,4386,4826
2013-03-15,1,2013,3,0,4,1,1201,5129,6330
2013-03-16,1,2013,3,0,5,1,1811,4357,6168
2013-03-17,1,2013,3,0,6,0,982,2960,3942
2013-03-18,1,2013,3,0,0,0,248,2499,2747
2013-03-19,1,2013,3,0,1,1,674,5268,5942
2013-03-20,1,2013,3,0,2,1,556,5250,5806
2013-03-21,2,2013,3,0,3,1,308,4200,4508
2013-03-22,2,2013,3,0,4,1,682,4725,5407
2013-03-23,2,2013,3,0,5,1,2473,4006,6479
2013-03-24,2,2013,3,0,6,0,1109,2748,3857
2013-03-25,2,2013,3,0,0,0,84,1828,1912
2013-03-26,2,2013,3,0,1,1,647,4936,5583
2013-03-27,2,2013,3,0,2,1,646,5154,5800
2013-03-28,2,2013,3,0,3,1,699,4884,5583
2013-03-29,2,2013,3,0,4,1,1968,5416,7384
2013-03-30,2,2013,3,0,5,1,5006,4592,9598
2013-03-31,2,2013,3,0,6,0,1401,2384,3785
2013-04-01,2,2013,4,0,0,0,1303,5065,6368
2013-04-02,2,2013,4,0,1,1,738,5164,5902
2013-04-03,2,2013,4,0,2,1,929,5297,6226
2013-04-04,2,2013,4,0,3,1,904,4925,5829
2013-04-05,2,2013,4,0,4,1,1559,6030,7589
2013-04-06,2,2013,4,0,5,1,4099,5172,9271
2013-04-07,2,2013,4,0,6,0,4428,5334,9762
2013-04-08,2,2013,4,0,0,0,1949,6517,8466
2013-04-09,2,2013,4,0,1,1,2138,7612,9750
2013-04-10,2,2013,4,0,2,1,1965,7588,9553
2013-04-11,2,2013,4,0,3,1,1886,7205,9091
2013-04-12,2,2013,4,0,4,1,1173,4824,5997
2013-04-13,2,2013,4,0,5,1,5375,5892,11267
2013-04-14,2,2013,4,0,6,0,4370,5234,9604
2013-04-15,2,2013,4,0,0,0,1289,5619,6908
2013-04-16,2,2013,4,0,1,1,1519,6728,8247
2013-04-17,2,2013,4,0,2,1,1363,7114,8477
2013-04-18,2,2013,4,0,3,1,1192,6494,7686
2013-04-19,2,2013,4,0,4,1,1082,5036,6118
2013-04-20,2,2013,4,0,5,1,3411,5382,8793
2013-04-21,2,2013,4,0,6,0,2510,4820,7330
2013-04-22,2,2013,4,0,0,0,779,5958,6737
2013-04-23,2,2013,4,0,1,1,946,6488,7434
2013-04-24,2,2013,4,0,2,1,1306,7154,8460
2013-04-25,2,2013,4,0,3,1,1350,6912,8262
2013-04-26,2,2013,4,0,4,1,1844,7152,8996
2013-04-27,2,2013,4,0,5,1,4947,5873,10820
2013-04-28,2,2013,4,0,6,0,3335,4516,7851
2013-04-29,2,2013,4,0,0,0,480,3809,4289
2013-04-30,2,2013,4,0,1,1,604,4755,5359
2013-05-01,2,2013,5,0,2,1,1197,7410,8607
2013-05-02,2,2013,5,0,3,1,1323,7167,8490
2013-05-03,2,2013,5,0,4,1,1774,6881,8655
2013-05-04,2,2013,5,0,5,1,3650,5822,9472
2013-05-05,2,2013,5,0,6,0,2931,5055,7986
2013-05-06,2,2013,5,0,0,0,1065,5440,6505
2013-05-07,2,2013,5,0,1,1,344,4075,4419
2013-05-08,2,2013,5,0,2,1,821,5765,6586
2013-05-09,2,2013,5,0,3,1,1122,6671,7793
2013-05-10,2,2013,5,0,4,1,1979,6891,8870
2013-05-11,2,2013,5,0,5,1,2099,4356,6455
2013-05-12,2,2013,5,0,6,0,3084,4926,8010
2013-05-13,2,2013,5,0,0,0,1064,6317,7381
2013-05-14,2,2013,5,0,1,1,1264,6797,8061
2013-05-15,2,2013,5,0,2,1,1321,7435,8756
2013-05-16,2,2013,5,0,3,1,1522,7373,8895
2013-05-17,2,2013,5,0,4,1,2544,7503,10047
2013-05-18,2,2013,5,0,5,1,1925,4408,6333
2013-05-19,2,2013,5,0,6,0,2077,4597,6674
2013-05-20,2,2013,5,0,0,0,1624,6759,8383
2013-05-21,2,2013,5,0,1,1,1648,7394,9042
2013-05-22,2,2013,5,0,2,1,1401,7494,8895
2013-05-23,2,2013,5,0,3,1,1288,6763,8051
2013-05-24,2,2013,5,0,4,1,1004,5623,6627
2013-05-25,2,2013,5,0,5,1,3621,4323,7944
2013-05-26,2,2013,5,0,6,0,5652,4236,9888
2013-05-27,2,2013,5,1,0,0,4452,4514,8966
2013-05-28,2,2013,5,0,1,1,1587,5964,7551
2013-05-29,2,2013,5,0,2,1,1736,7539,9275
2013-05-30,2,2013,5,0,3,1,1366,7374,8740
2013-05-31,2,2013,5,0,4,1,1835,7267,9102
2013-06-01,2,2013,6,0,5,1,3657,5800,9457
2013-06-02,2,2013,6,0,6,0,2997,4667,7664
2013-06-03,2,2013,6,0,0,0,1442,5951,7393
2013-06-04,2,2013,6,0,1,1,1852,8074,9926
2013-06-05,2,2013,6,0,2,1,1910,8076,9986
2013-06-06,2,2013,6,0,3,1,1223,5631,6854
2013-06-07,2,2013,6,0,4,1,242,2235,2477
2013-06-08,2,2013,6,0,5,1,3572,6186,9758
2013-06-09,2,2013,6,0,6,0,3433,5787,9220
2013-06-10,2,2013,6,0,0,0,713,3655,4368
2013-06-11,2,2013,6,0,1,1,1737,7456,9193
2013-06-12,2,2013,6,0,2,1,1585,7595,9180
2013-06-13,2,2013,6,0,3,1,1162,6097,7259
2013-06-14,2,2013,6,0,4,1,2209,7574,9783
2013-06-15,2,2013,6,0,5,1,4201,6245,10446
2013-06-16,2,2013,6,0,6,0,3533,5177,8710
2013-06-17,2,2013,6,0,0,0,1729,6884,8613
2013-06-18,2,2013,6,0,1,1,940,6200,7140
2013-06-19,2,2013,6,0,2,1,1802,8237,10039
2013-06-20,2,2013,6,0,3,1,1795,8352,10147
2013-06-21,3,2013,6,0,4,1,2367,7952,10319
2013-06-22,3,2013,6,0,5,1,4401,6398,10799
2013-06-23,3,2013,6,0,6,0,2404,4771,7175
2013-06-24,3,2013,6,0,0,0,1470,6572,8042
2013-06-25,3,2013,6,0,1,1,1559,7411,8970
2013-06-26,3,2013,6,0,2,1,1312,7080,8392
2013-06-27,3,2013,6,0,3,1,1302,7317,8619
2013-06-28,3,2013,6,0,4,1,1060,5187,6247
2013-06-29,3,2013,6,0,5,1,3973,6530,10503
2013-06-30,3,2013,6,0,6,0,2405,4682,7087
2013-07-01,3,2013,7,0,0,0,1372,6470,7842
2013-07-02,3,2013,7,0,1,1,1284,6537,7821
2013-07-03,3,2013,7,0,2,1,1603,6122,7725
2013-07-04,3,2013,7,1,3,0,5222,5520,10742
2013-07-05,3,2013,7,0,4,1,4785,5772,10557
2013-07-06,3,2013,7,0,5,1,4295,4607,8902
2013-07-07,3,2013,7,0,6,0,2490,4381,6871
2013-07-08,3,2013,7,0,0,0,1323,6747,8070
2013-07-09,3,2013,7,0,1,1,1197,7568,8765
2013-07-10,3,2013,7,0,2,1,1116,6997,8113
2013-07-11,3,2013,7,0,3,1,1385,7485,8870
2013-07-12,3,2013,7,0,4,1,1006,4719,5725
2013-07-13,3,2013,7,0,5,1,3223,6055,9278
2013-07-14,3,2013,7,0,6,0,2797,5593,8390
2013-07-15,3,2013,7,0,0,0,1343,6690,8033
2013-07-16,3,2013,7,0,1,1,1304,7098,8402
2013-07-17,3,2013,7,0,2,1,1341,7292,8633
2013-07-18,3,2013,7,0,3,1,1121,6704,7825
2013-07-19,3,2013,7,0,4,1,1512,6466,7978
2013-07-20,3,2013,7,0,5,1,3129,5494,8623
2013-07-21,3,2013,7,0,6,0,3132,5332,8464
2013-07-22,3,2013,7,0,0,0,1578,7100,8678
2013-07-23,3,2013,7,0,1,1,1513,7721,9234
2013-07-24,3,2013,7,0,2,1,1707,8053,9760
2013-07-25,3,2013,7,0,3,1,1908,8197,10105
2013-07-26,3,2013,7,0,4,1,2243,8019,10262
2013-07-27,3,2013,7,0,5,1,3173,5210,8383
2013-07-28,3,2013,7,0,6,0,2862,5276,8138
2013-07-29,3,2013,7,0,0,0,1915,7328,9243
2013-07-30,3,2013,7,0,1,1,1955,7923,9878
2013-07-31,3,2013,7,0,2,1,1468,7234,8702
2013-08-01,3,2013,8,0,3,1,1178,6577,7755
2013-08-02,3,2013,8,0,4,1,2358,7456,9814
2013-08-03,3,2013,8,0,5,1,3315,5135,8450
2013-08-04,3,2013,8,0,6,0,4317,6080,10397
2013-08-05,3,2013,8,0,0,0,2344,7709,10053
2013-08-06,3,2013,8,0,1,1,1547,6835,8382
2013-08-07,3,2013,8,0,2,1,1931,7788,9719
2013-08-08,3,2013,8,0,3,1,1538,7330,8868
2013-08-09,3,2013,8,0,4,1,2152,7309,9461
2013-08-10,3,2013,8,0,5,1,4129,5918,10047
2013-08-11,3,2013,8,0,6,0,3875,5610,9485
2013-08-12,3,2013,8,0,0,0,2154,7327,9481
